1file_id	2sample	3DNA_code	4ADM_#	5SPECIES	6POP_CODE	7POPNAME	8POP#	9GROUP	10LONG	11LAT	12server	13path	14plastome
MTN2_DNA839	MTN2	839	531	PBAL	MTN	Matane		B04	-67.35	48.57	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0991/C13P1ACXX_2/IX0991_C13P1ACXX_2_TCGAAG.bam	DONE
MTN3_DNA542	MTN3	542	532	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0382/D15K7ACXX_1/IX0382_D15K7ACXX_1_CCCATG.bam	DONE
MTN4_DNA693	MTN4	693	533	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0847/D18MNACXX_5/IX0847_D18MNACXX_5_TTCGAA.bam	DONE
MTN8_DNA979	MTN8	979	534	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1917/C2P4LACXX_4/IX1917_C2P4LACXX_4_AGCATC.bam	DONE
MTN9_DNA350	MTN9	350	535	PBAL	MTN	Matane		B04	-67.35	48.57	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0341/C0T20ACXX_5/IX0341_C0T20ACXX_5_AAGGAC.bam	DONE
NWL-11-03_DNA784	NWL-11-03	784	560	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0989/D1C4AACXX_7/IX0989_D1C4AACXX_7_TTAGGC.bam	DONE
NWL-11-05_DNA778	NWL-11-05	778	561	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0986/D18W4ACXX_8/IX0986_D18W4ACXX_8_CCACGC.bam	DONE
NWL-11-06_DNA779	NWL-11-06	779	562	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0976/C14ERACXX_3/IX0976_C14ERACXX_3_CTATAC.bam	DONE
NWL-11-08_DNA785	NWL-11-08	785	563	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0984/D18W4ACXX_6/IX0984_D18W4ACXX_6_GGCTAC.bam	DONE
NWL-11-10_DNA780	NWL-11-10	780	564	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-21/IX0996/D1CLLACXX_8/IX0996_D1CLLACXX_8_GCAAGG.bam	DONE
NWL-11-12_DNA786	NWL-11-12	786	565	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0987/D1C4AACXX_5/IX0987_D1C4AACXX_5_AAGACT.bam	DONE
NWL10_DNA694	NWL10	694	566	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0858/D18UBACXX_5/IX0858_D18UBACXX_5_GTCCGC.bam	DONE
NWL11_DNA1124	NWL11	1124	567	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2043/C2P8KACXX_7/IX2043_C2P8KACXX_7_AAACAT.bam	DONE
NWL12_DNA546	NWL12	546	568	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_TGCTGG.bam	DONE
NWL13_DNA1125	NWL13	1125	569	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2046/C2PVTACXX_2/IX2046_C2PVTACXX_2_AAGGAC.bam	DONE
NWL14_DNA1028	NWL14	1028	570	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2044/C2P8KACXX_8/IX2044_C2P8KACXX_8_AACTTG.bam	DONE
NWL15_DNA1029	NWL15	1029	571	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2056/C34BNACXX_5/IX2056_C34BNACXX_5_ACCGGC.bam	DONE
NWL1_DNA1123	NWL1	1123	572	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2036/C2P5YACXX_8/IX2036_C2P5YACXX_8_ACAGTG.bam	DONE
NWL2_DNA544	NWL2	544	573	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_GCACTT.bam	DONE
NWL3_DNA809	NWL3	809	574	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-22/IX0979/D18W4ACXX_1/IX0979_D18W4ACXX_1_AAACAT.bam	DONE
NWL5_DNA545	NWL5	545	575	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_TATAAT.bam	DONE
NWL7_DNA1025	NWL7	1025	576	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_TAGCTT.bam	DONE
NWL8_DNA810	NWL8	810	577	PBAL	NWL	Norman Wells		B02	-126.67	65.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0974/C14ERACXX_1/IX0974_C14ERACXX_1_AAGGAC.bam	DONE
NWL9_DNA982	NWL9	982	578	PBAL	NWL	Norman Wells		B02	-126.67	65.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1916/C2P4LACXX_3/IX1916_C2P4LACXX_3_CGGAAT.bam	DONE
POR10_DNA984	POR10	984	599	PBAL	POR	Portage		B03	-98.3	49.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1911/C2F5EACXX_6/IX1911_C2F5EACXX_6_GGCCTG.bam	DONE
POR11_DNA829	POR11	829	600	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-30/IX0994/C13P1ACXX_5/IX0994_C13P1ACXX_5_GCCAAT.bam	DONE
POR12_DNA550	POR12	550	601	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_AAGCGA.bam	DONE
POR13_DNA985	POR13	985	602	PBAL	POR	Portage		B03	-98.3	49.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-02/IX1913/C2F5EACXX_8/IX1913_C2F5EACXX_8_TCTACC.bam	DONE
POR14_DNA551	POR14	551	603	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_ACTCTC.bam	DONE
POR15_DNA986	POR15	986	604	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-10/IX1919/C2P4LACXX_6/IX1919_C2P4LACXX_6_CCGTCC.bam	DONE
POR1_DNA695	POR1	695	605	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0844/D17UBACXX_7/IX0844_D17UBACXX_7_GCCAAT.bam	DONE
POR4_DNA547	POR4	547	606	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0383/D15K7ACXX_2/IX0383_D15K7ACXX_2_CCGTCC.bam	DONE
POR5_DNA548	POR5	548	607	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_TGACCA.bam	DONE
POR6_DNA549	POR6	549	608	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0384/D15K7ACXX_3/IX0384_D15K7ACXX_3_CTTGTA.bam	DONE
POR7_DNA696	POR7	696	609	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0848/D18MNACXX_6/IX0848_D18MNACXX_6_AAAGCA.bam	DONE
POR9_DNA983	POR9	983	610	PBAL	POR	Portage		B03	-98.3	49.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-09/IX1914/C2P4LACXX_1/IX1914_C2P4LACXX_1_GATATA.bam	DONE
RNA10_DNA1189	RNA10	1189	648	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2049/C2PVTACXX_5/IX2049_C2PVTACXX_5_CATGGC.bam	DONE
RNA13_DNA328	RNA13	328	649	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_CCCATG.bam	DONE
RNA1_DNA697	RNA1	697	650	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0848/D18MNACXX_6/IX0848_D18MNACXX_6_AATAGG.bam	DONE
RNA3_DNA811	RNA3	811	651	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0981/D18W4ACXX_3/IX0981_D18W4ACXX_3_ACTGAT.bam	DONE
RNA4_DNA1126	RNA4	1126	652	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2035/C2P5YACXX_7/IX2035_C2P5YACXX_7_ACTGAT.bam	DONE
RNA7_DNA988	RNA7	988	653	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-01/IX1908/C2F5EACXX_3/IX1908_C2F5EACXX_3_CAGGCG.bam	DONE
RNA8_DNA1187	RNA8	1187	654	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2057/C34BNACXX_6/IX2057_C34BNACXX_6_AGATAG.bam	DONE
RNA9_DNA1188	RNA9	1188	655	PBAL	RNA	Rouyn-Noranda		B03	-78.67	48.6	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2049/C2PVTACXX_5/IX2049_C2PVTACXX_5_ATGAGC.bam	DONE
ROS1_DNA552	ROS1	552	656	PBAL	ROS	Roseville		B04	-64.37	47.33	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_ATACGG.bam	DONE
ROS6_DNA824	ROS6	824	657	PBAL	ROS	Roseville		B04	-64.37	47.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_CCGCAA.bam	DONE
ROS9_DNA826	ROS9	826	658	PBAL	ROS	Roseville		B04	-64.37	47.33	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0992/C13P1ACXX_3/IX0992_C13P1ACXX_3_GCCTTA.bam	DONE
SOU12_DNA559	SOU12	559	732	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_GTAGAG.bam	DONE
SOU13_DNA1047	SOU13	1047	733	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2042/C2P8KACXX_6/IX2042_C2P8KACXX_6_TTAGGC.bam	DONE
SOU14_DNA838	SOU14	838	734	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-11-21/IX0996/D1CLLACXX_8/IX0996_D1CLLACXX_8_GCTCCA.bam	DONE
SOU15_DNA830	SOU15	830	735	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0990/D1C4AACXX_8/IX0990_D1C4AACXX_8_AAAGCA.bam	DONE
SOU1_DNA555	SOU1	555	736	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0385/D15K7ACXX_4/IX0385_D15K7ACXX_4_CTGCTG.bam	DONE
SOU2_DNA701	SOU2	701	737	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0849/D18MNACXX_7/IX0849_D18MNACXX_7_CCTTAG.bam	DONE
SOU4_DNA702	SOU4	702	738	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0846/D18MNACXX_4/IX0846_D18MNACXX_4_GAATAA.bam	DONE
SOU5_DNA557	SOU5	557	739	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_TCATTC.bam	DONE
SOU7_DNA828	SOU7	828	740	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0987/D1C4AACXX_5/IX0987_D1C4AACXX_5_TTCGAA.bam	DONE
SOU9_DNA558	SOU9	558	741	PBAL	SOU	Soiux Lookout		B03	-91.9	50.08	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0386/D15K7ACXX_5/IX0386_D15K7ACXX_5_TGGCGC.bam	DONE
SRD11_DNA812	SRD11	812	753	PBAL	SRD	South Reindeer		B03	-104.23	56.27	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0981/D18W4ACXX_3/IX0981_D18W4ACXX_3_ATCCTA.bam	DONE
SRD12_DNA562	SRD12	562	754	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_AAGGAC.bam	DONE
SRD13_DNA1033	SRD13	1033	755	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2045/C2PVTACXX_1/IX2045_C2PVTACXX_1_CCACGC.bam	DONE
SRD14_DNA563	SRD14	563	756	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_ACTGAT.bam	DONE
SRD1_DNA1031	SRD1	1031	757	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2039/C2P8KACXX_3/IX2039_C2P8KACXX_3_AGGCCG.bam	DONE
SRD2_DNA703	SRD2	703	758	PBAL	SRD	South Reindeer		B03	-104.23	56.27	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0851/C13N9ACXX_1/IX0851_C13N9ACXX_1_GCTCCA.bam	DONE
SRD3_DNA1032	SRD3	1032	759	PBAL	SRD	South Reindeer		B03	-104.23	56.27	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-18/IX2034/C2RT2ACXX_3/IX2034_C2RT2ACXX_3_CAACTA.bam	DONE
SRD4_DNA704	SRD4	704	760	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-11/IX0859/D196FACXX_8/IX0859_D196FACXX_8_TCGAAG.bam	DONE
SRD5_DNA705	SRD5	705	761	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-11/IX0859/D196FACXX_8/IX0859_D196FACXX_8_TTCTCC.bam	DONE
SRD6_DNA1048	SRD6	1048	762	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2039/C2P8KACXX_3/IX2039_C2P8KACXX_3_GGCTAC.bam	DONE
SRD7_DNA560	SRD7	560	763	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_ACAGTG.bam	DONE
SRD8_DNA561	SRD8	561	764	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-09/IX0387/D15K7ACXX_6/IX0387_D15K7ACXX_6_AAACAT.bam	DONE
SRD9_DNA841	SRD9	841	765	PBAL	SRD	South Reindeer		B03	-104.23	56.27	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-30/IX0994/C13P1ACXX_5/IX0994_C13P1ACXX_5_CAGATC.bam	DONE
STL10_DNA566	STL10	566	782	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_CCGCAA.bam	DONE
STL13_DNA567	STL13	567	783	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_GAAACC.bam	DONE
STL14_DNA568	STL14	568	784	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_GCCTTA.bam	DONE
STL2_DNA1050	STL2	1050	785	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2042/C2P8KACXX_6/IX2042_C2P8KACXX_6_AAGACT.bam	DONE
STL3_DNA706	STL3	706	786	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-07/IX0855/D18UBACXX_2/IX0855_D18UBACXX_2_GTGAAA.bam	DONE
STL8_DNA565	STL8	565	787	PBAL	STL	Stettler		B03	-112.73	52.35	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-08/IX0388/D15K7ACXX_7/IX0388_D15K7ACXX_7_CACTCA.bam	DONE
STL9_DNA825	STL9	825	788	PBAL	STL	Stettler		B03	-112.73	52.35	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0991/C13P1ACXX_2/IX0991_C13P1ACXX_2_GAAACC.bam	DONE
STO10_DNA1035	STO10	1035	789	PBAL	STO	Stony Rapids		B03	-105.72	59.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2043/C2P8KACXX_7/IX2043_C2P8KACXX_7_GCAAGG.bam	DONE
STO12_DNA572	STO12	572	790	PBAL	STO	Stony Rapids		B03	-105.72	59.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_GCCAAT.bam	DONE
STO13_DNA573	STO13	573	791	PBAL	STO	Stony Rapids		B03	-105.72	59.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AAAGCA.bam	DONE
STO2_DNA708	STO2	708	792	PBAL	STO	Stony Rapids		B03	-105.72	59.23	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_AAATGC.bam	DONE
STO4_DNA569	STO4	569	793	PBAL	STO	Stony Rapids		B03	-105.72	59.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_TCCCGA.bam	DONE
STO7_DNA570	STO7	570	794	PBAL	STO	Stony Rapids		B03	-105.72	59.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_TTCGAA.bam	DONE
STO8_DNA571	STO8	571	795	PBAL	STO	Stony Rapids		B03	-105.72	59.23	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-20/IX0389/C10ERACXX_1/IX0389_C10ERACXX_1_GTCCGC.bam	DONE
WAD12_DNA577	WAD12	577	820	PBAL	WAD	Wadena		B03	-104.27	52.37	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_CAGGCG.bam	DONE
WAD14_DNA578	WAD14	578	821	PBAL	WAD	Wadena		B03	-104.27	52.37	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_CCTTAG.bam	DONE
WAD1_DNA574	WAD1	574	822	PBAL	WAD	Wadena		B03	-104.27	52.37	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AATAGG.bam	DONE
WAD2_DNA1127	WAD2	1127	823	PBAL	WAD	Wadena		B03	-104.27	52.37	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_ATCCTA.bam	DONE
WAD3_DNA575	WAD3	575	824	PBAL	WAD	Wadena		B03	-104.27	52.37	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AGAAGA.bam	DONE
WAD5_DNA709	WAD5	709	825	PBAL	WAD	Wadena		B03	-104.27	52.37	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-12/IX0856/D18UBACXX_3/IX0856_D18UBACXX_3_ACAAAC.bam	DONE
WAD6_DNA813	WAD6	813	826	PBAL	WAD	Wadena		B03	-104.27	52.37	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0841/D17UBACXX_4/IX0841_D17UBACXX_4_TGACCA.bam	DONE
WAD7_DNA1058	WAD7	1058	827	PBAL	WAD	Wadena		B03	-104.27	52.37	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2044/C2P8KACXX_8/IX2044_C2P8KACXX_8_ACGATA.bam	DONE
WAD8_DNA576	WAD8	576	828	PBAL	WAD	Wadena		B03	-104.27	52.37	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_ATCTAT.bam	DONE
WHR10_DNA1037	WHR10	1037	834	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2056/C34BNACXX_5/IX2056_C34BNACXX_5_TACAGC.bam	DONE
WHR11_DNA330	WHR11	330	835	PBAL	WHR	Whitehorse		B02	-135.33	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_CTCAGA.bam	DONE
WHR12_DNA314	WHR12	314	836	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0376/D15UAACXX_3/IX0376_D15UAACXX_3_AGCGCT.bam	DONE
WHR13_DNA1038	WHR13	1038	837	PBAL	WHR	Whitehorse		B02	-135.33	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2035/C2P5YACXX_7/IX2035_C2P5YACXX_7_TGCCAT.bam	DONE
WHR15_DNA331	WHR15	331	838	PBAL	WHR	Whitehorse		B02	-135.33	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0337/C0T20ACXX_1/IX0337_C0T20ACXX_1_GCACTT.bam	DONE
WHR1_DNA225	WHR1	225	839	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX978/C0KV7ACXX_5/INX978_C0KV7ACXX_5_ATTCCT.bam	DONE
WHR2_DNA711	WHR2	711	840	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0851/C13N9ACXX_1/IX0851_C13N9ACXX_1_AGATAG.bam	DONE
WHR3_DNA814	WHR3	814	841	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_CACTCA.bam	DONE
WHR4_DNA712	WHR4	712	842	PBAL	WHR	Whitehorse		B02	-135.33	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_ATGAGC.bam	DONE
WHR6_DNA1060	WHR6	1060	843	PBAL	WHR	Whitehorse		B02	-135.33	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_ATAATT.bam	DONE
